fighter_1,fighter_2,date,location,referee,fighter_1_kd,fighter_2_kd,fighter_1_sig_str,fighter_2_sig_str,fighter_1_td,fighter_2_td,fighter_1_sub,fighter_2_sub,result,winner,weight_class,method,rounds,time,title_fight
Alvaro Herrera Mendoza,Vernon Ramos Ho,2015-11-21,"Monterrey, Nuevo Leon, Mexico",Dan Miragliotta,1,0,4,2,0,0,0,0,win,Alvaro Herrera Mendoza,Welterweight,KO/TKO Punches,1,00:00:30,False
Marco Polo Reyes,Cesar Arzamendia,2015-11-21,"Monterrey, Nuevo Leon, Mexico",Mario Yamasaki,1,0,10,16,0,3,0,0,win,Marco Polo Reyes,Lightweight,KO/TKO Punch,1,00:03:42,False
Michel Prazeres,Valmir Lazaro,2015-11-21,"Monterrey, Nuevo Leon, Mexico",Gary Copeland,0,0,20,41,1,0,0,0,win,Michel Prazeres,Lightweight,S-DEC,3,00:05:00,False
Holly Holm,Ronda Rousey,2015-11-14,"Melbourne, Victoria, Australia",Herb Dean,1,0,38,17,1,0,0,0,win,Holly Holm,Women's Bantamweight,KO/TKO Kick,2,00:00:59,True
Joanna Jedrzejczyk,Valerie Letourneau,2015-11-14,"Melbourne, Victoria, Australia",Steve Perceval,0,0,220,103,0,1,0,0,win,Joanna Jedrzejczyk,Women's Strawweight,U-DEC,5,00:05:00,True
Mark Hunt,Antonio Silva,2015-11-14,"Melbourne, Victoria, Australia",John Sharp,1,0,12,9,0,0,0,0,win,Mark Hunt,Heavyweight,KO/TKO Punch,1,00:03:41,False
Robert Whittaker,Uriah Hall,2015-11-14,"Melbourne, Victoria, Australia",Steve Perceval,0,0,67,45,1,0,0,0,win,Robert Whittaker,Middleweight,U-DEC,3,00:05:00,False
Jared Rosholt,Stefan Struve,2015-11-14,"Melbourne, Victoria, Australia",Herb Dean,0,0,16,33,4,1,0,0,win,Jared Rosholt,Heavyweight,U-DEC,3,00:05:00,False
Jake Matthews,Akbarh Arreola,2015-11-14,"Melbourne, Victoria, Australia",Greg Kleynjans,0,1,62,21,1,0,0,0,win,Jake Matthews,Lightweight,KO/TKO,2,00:05:00,False
Kyle Noke,Peter Sobotta,2015-11-14,"Melbourne, Victoria, Australia",Steve Perceval,1,0,23,2,0,0,0,0,win,Kyle Noke,Welterweight,KO/TKO Kick,1,00:02:01,False
Gian Villante,Anthony Perosh,2015-11-14,"Melbourne, Victoria, Australia",Greg Kleynjans,1,0,19,6,0,0,0,0,win,Gian Villante,Light Heavyweight,KO/TKO Punch,1,00:02:56,False
Danny Martinez,Richie Vaculik,2015-11-14,"Melbourne, Victoria, Australia",John Sharp,0,0,54,63,9,3,0,0,win,Danny Martinez,Flyweight,U-DEC,3,00:05:00,False
Daniel Kelly,Steve Montgomery,2015-11-14,"Melbourne, Victoria, Australia",Herb Dean,0,0,63,77,5,0,0,0,win,Daniel Kelly,Middleweight,U-DEC,3,00:05:00,False
Richard Walsh,Steve Kennedy,2015-11-14,"Melbourne, Victoria, Australia",John Sharp,0,0,93,38,0,3,0,0,win,Richard Walsh,Welterweight,U-DEC,3,00:05:00,False
James Moontasri,Anton Zafir,2015-11-14,"Melbourne, Victoria, Australia",Steve Perceval,1,0,11,17,0,1,0,0,win,James Moontasri,Welterweight,KO/TKO Spinning Back Kick,1,00:04:36,False
Ben Nguyen,Ryan Benoit,2015-11-14,"Melbourne, Victoria, Australia",Greg Kleynjans,0,0,11,1,0,0,2,0,win,Ben Nguyen,Flyweight,SUB Rear Naked Choke,1,00:02:35,False
Vitor Belfort,Dan Henderson,2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Mario Yamasaki,1,0,6,3,0,0,0,0,win,Vitor Belfort,Middleweight,KO/TKO Kick,1,00:02:07,False
Glover Teixeira,Patrick Cummins,2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Herb Dean,0,0,54,33,0,4,0,0,win,Glover Teixeira,Light Heavyweight,KO/TKO Punches,2,00:01:12,False
Thomas Almeida,Anthony Birchak,2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Keith Peterson,1,0,24,27,0,0,0,0,win,Thomas Almeida,Bantamweight,KO/TKO Punches,1,00:04:24,False
Alex Oliveira,Piotr Hallmann,2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Mario Yamasaki,1,0,42,36,0,1,0,0,win,Alex Oliveira,Lightweight,KO/TKO Punch,3,00:00:51,False
Rashid Magomedov,Gilbert Burns,2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Keith Peterson,2,0,80,28,2,2,0,0,win,Rashid Magomedov,Lightweight,U-DEC,3,00:05:00,False
Corey Anderson,Fabio Maldonado,2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Herb Dean,0,0,60,26,6,0,0,0,win,Corey Anderson,Light Heavyweight,U-DEC,3,00:05:00,False
Abel Trujillo,Gleison Tibau,2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Keith Peterson,0,0,0,3,0,2,0,1,win,Abel Trujillo,Lightweight,DQ Rear Naked Choke,1,00:01:45,False
Johnny Case,Yan Cabral,2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Herb Dean,1,0,74,31,0,3,0,0,win,Johnny Case,Lightweight,U-DEC,3,00:05:00,False
Thiago Tavares,Clay Guida,2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Mario Yamasaki,0,0,2,3,0,1,1,0,win,Thiago Tavares,Featherweight,SUB Guillotine Choke,1,00:00:39,False
Chas Skelly,Edimilson Souza,2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Herb Dean,0,1,7,19,2,0,2,0,win,Chas Skelly,Featherweight,SUB Rear Naked Choke,2,00:01:56,False
Viscardi Andrade,Gasan Umalatov,2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Eduardo Herdy,0,0,78,38,0,0,0,0,win,Viscardi Andrade,Welterweight,U-DEC,3,00:05:00,False
Jimmie Rivera,Pedro Munhoz,2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Mario Yamasaki,0,0,96,66,0,0,0,0,win,Jimmie Rivera,Bantamweight,S-DEC,3,00:05:00,False
Matheus Nicolau,Bruno Korea,2015-11-07,"Sao Paulo, Sao Paulo, Brazil",Eduardo Herdy,2,1,46,27,3,0,3,0,win,Matheus Nicolau,Bantamweight,SUB Guillotine Choke,3,00:03:27,False
Louis Smolka,Paddy Holohan,2015-10-24,"Dublin, Leinster, Ireland",Marc Goddard,0,0,59,16,0,4,2,0,win,Louis Smolka,Flyweight,SUB Rear Naked Choke,2,00:04:09,False
Norman Parke,Reza Madadi,2015-10-24,"Dublin, Leinster, Ireland",Leon Roberts,0,0,47,33,1,1,0,0,win,Norman Parke,Lightweight,U-DEC,3,00:05:00,False
Neil Seery,Jon Delos Reyes,2015-10-24,"Dublin, Leinster, Ireland",Kevin Sataki,0,0,38,25,2,3,2,0,win,Neil Seery,Flyweight,SUB Guillotine Choke,2,00:04:12,False
Stevie Ray,Mickael Lebout,2015-10-24,"Dublin, Leinster, Ireland",Leon Roberts,0,0,48,27,1,0,0,0,win,Stevie Ray,Lightweight,U-DEC,3,00:05:00,False
Aisling Daly,Ericka Almeida,2015-10-24,"Dublin, Leinster, Ireland",Piotr Michalak,0,0,59,19,2,1,0,0,win,Aisling Daly,Women's Strawweight,U-DEC,3,00:05:00,False
Krzysztof Jotko,Scott Askham,2015-10-24,"Dublin, Leinster, Ireland",Kevin Sataki,0,0,38,22,2,0,0,1,win,Krzysztof Jotko,Middleweight,S-DEC,3,00:05:00,False
Tom Breese,Cathal Pendred,2015-10-24,"Dublin, Leinster, Ireland",Leon Roberts,1,0,23,5,0,0,0,0,win,Tom Breese,Welterweight,KO/TKO Punches,1,00:04:37,False
Darren Elkins,Robert Whiteford,2015-10-24,"Dublin, Leinster, Ireland",Marc Goddard,0,0,40,23,7,1,2,0,win,Darren Elkins,Featherweight,U-DEC,3,00:05:00,False
Garreth McLellan,Bubba Bush,2015-10-24,"Dublin, Leinster, Ireland",Piotr Michalak,0,0,97,8,2,3,1,0,win,Garreth McLellan,Middleweight,KO/TKO Punches,3,00:04:58,False
Daniel Cormier,Alexander Gustafsson,2015-10-03,"Houston, Texas, USA",Herb Dean,0,1,140,120,1,1,0,0,win,Daniel Cormier,Light Heavyweight,S-DEC,5,00:05:00,True
Ryan Bader,Rashad Evans,2015-10-03,"Houston, Texas, USA",Herb Dean,0,0,52,25,1,0,0,0,win,Ryan Bader,Light Heavyweight,U-DEC,3,00:05:00,False
Ruslan Magomedov,Shawn Jordan,2015-10-03,"Houston, Texas, USA",Kerry Hatley,0,0,71,20,0,1,0,0,win,Ruslan Magomedov,Heavyweight,U-DEC,3,00:05:00,False
Joseph Benavidez,Ali Bagautinov,2015-10-03,"Houston, Texas, USA",Kerry Hatley,0,0,48,31,0,0,0,0,win,Joseph Benavidez,Flyweight,U-DEC,3,00:05:00,False
Julianna Pena,Jessica Eye,2015-10-03,"Houston, Texas, USA",Frank Collazo,0,0,34,30,3,1,3,1,win,Julianna Pena,Women's Bantamweight,U-DEC,3,00:05:00,False
Yair Rodriguez,Dan Hooker,2015-10-03,"Houston, Texas, USA",Kerry Hatley,0,0,52,19,2,1,0,0,win,Yair Rodriguez,Featherweight,U-DEC,3,00:05:00,False
Albert Tumenov,Alan Jouban,2015-10-03,"Houston, Texas, USA",Frank Collazo,1,0,19,17,0,0,0,0,win,Albert Tumenov,Welterweight,KO/TKO Punches,1,00:02:55,False
Adriano Martins,Islam Makhachev,2015-10-03,"Houston, Texas, USA",Frank Collazo,1,0,3,4,0,0,0,0,win,Adriano Martins,Lightweight,KO/TKO Punch,1,00:01:46,False
Rose Namajunas,Angela Hill,2015-10-03,"Houston, Texas, USA",Joe Solis,0,0,13,12,1,0,1,0,win,Rose Namajunas,Women's Strawweight,SUB Rear Naked Choke,1,00:02:47,False
Sage Northcutt,Francisco Trevino,2015-10-03,"Houston, Texas, USA",Herb Dean,0,0,21,1,1,0,0,0,win,Sage Northcutt,Lightweight,KO/TKO Punches,1,00:00:57,False
Sergio Pettis,Chris Cariaso,2015-10-03,"Houston, Texas, USA",Joe Solis,1,0,37,37,3,0,0,1,win,Sergio Pettis,Flyweight,U-DEC,3,00:05:00,False
Derrick Lewis,Viktor Pesta,2015-10-03,"Houston, Texas, USA",Kerry Hatley,0,0,41,8,0,5,0,0,win,Derrick Lewis,Heavyweight,KO/TKO Punches,3,00:01:15,False
Josh Barnett,Roy Nelson,2015-09-26,"Saitama, Japan",Steve Perceval,0,0,146,60,0,4,0,0,win,Josh Barnett,Heavyweight,U-DEC,5,00:05:00,False
Uriah Hall,Gegard Mousasi,2015-09-26,"Saitama, Japan",Greg Kleynjans,1,0,18,17,0,1,1,1,win,Uriah Hall,Middleweight,KO/TKO Spinning Back Kick,2,00:00:25,False
Kyoji Horiguchi,Chico Camus,2015-09-26,"Saitama, Japan",Steve Perceval,0,0,78,63,0,0,0,0,win,Kyoji Horiguchi,Flyweight,U-DEC,3,00:05:00,False
Takeya Mizugaki,George Roop,2015-09-26,"Saitama, Japan",Neil Swailes,0,0,70,47,0,0,0,0,win,Takeya Mizugaki,Bantamweight,U-DEC,3,00:05:00,False
Diego Brandao,Katsunori Kikuno,2015-09-26,"Saitama, Japan",Steve Perceval,1,0,14,1,0,0,0,0,win,Diego Brandao,Featherweight,KO/TKO Punch,1,00:00:28,False
Keita Nakamura,Li Jingliang,2015-09-26,"Saitama, Japan",Neil Swailes,1,1,40,79,0,1,1,0,win,Keita Nakamura,Welterweight,SUB Rear Naked Choke,3,00:02:17,False
Nick Hein,Yusuke Kasuya,2015-09-26,"Saitama, Japan",Steve Perceval,0,0,46,44,0,1,0,0,win,Nick Hein,Lightweight,U-DEC,3,00:05:00,False
Kajan Johnson,Naoyuki Kotani,2015-09-26,"Saitama, Japan",Greg Kleynjans,1,0,57,21,0,1,0,0,win,Kajan Johnson,Lightweight,U-DEC,3,00:05:00,False
Shinsho Anzai,Roger Zapata,2015-09-26,"Saitama, Japan",Neil Swailes,0,0,23,28,2,0,0,1,win,Shinsho Anzai,Welterweight,KO/TKO,3,00:00:47,False
Demetrious Johnson,John Dodson,2015-09-05,"Las Vegas, Nevada, USA",Herb Dean,0,0,88,58,4,1,0,0,win,Demetrious Johnson,Flyweight,U-DEC,5,00:05:00,True
Andrei Arlovski,Frank Mir,2015-09-05,"Las Vegas, Nevada, USA",John McCarthy,0,0,39,24,0,1,0,0,win,Andrei Arlovski,Heavyweight,U-DEC,3,00:05:00,False
Anthony Johnson,Jimi Manuwa,2015-09-05,"Las Vegas, Nevada, USA",Jason Herzog,1,0,25,8,2,0,0,0,win,Anthony Johnson,Light Heavyweight,KO/TKO Punch,2,00:00:28,False
Corey Anderson,Jan Blachowicz,2015-09-05,"Las Vegas, Nevada, USA",Herb Dean,0,0,84,20,4,1,0,1,win,Corey Anderson,Light Heavyweight,U-DEC,3,00:05:00,False
Paige VanZant,Alex Chambers,2015-09-05,"Las Vegas, Nevada, USA",John McCarthy,0,0,73,30,3,0,1,1,win,Paige VanZant,Women's Strawweight,SUB Armbar,3,00:01:01,False
Ross Pearson,Paul Felder,2015-09-05,"Las Vegas, Nevada, USA",Jason Herzog,0,0,62,60,1,0,0,0,win,Ross Pearson,Lightweight,S-DEC,3,00:05:00,False
John Lineker,Francisco Rivera,2015-09-05,"Las Vegas, Nevada, USA",Chris Tognoni,1,0,28,16,0,0,1,0,win,John Lineker,Bantamweight,SUB Guillotine Choke,1,00:02:08,False
Raquel Pennington,Jessica Andrade,2015-09-05,"Las Vegas, Nevada, USA",Herb Dean,0,0,41,41,2,4,1,1,win,Raquel Pennington,Women's Bantamweight,SUB Rear Naked Choke,2,00:04:58,False
Tiago dos Santos e Silva,Clay Collard,2015-09-05,"Las Vegas, Nevada, USA",John McCarthy,0,1,52,84,1,1,1,0,win,Tiago dos Santos e Silva,Featherweight,S-DEC,3,00:05:00,False
Joe Riggs,Ron Stallings,2015-09-05,"Las Vegas, Nevada, USA",Jason Herzog,1,0,35,24,2,0,0,0,win,Joe Riggs,Middleweight,DQ,2,00:02:28,False
Joaquim Silva,Nazareno Malegarie,2015-09-05,"Las Vegas, Nevada, USA",Chris Tognoni,0,0,49,58,0,1,0,0,win,Joaquim Silva,Lightweight,S-DEC,3,00:05:00,False
Max Holloway,Charles Oliveira,2015-08-23,"Saskatoon, Saskatchewan, Canada",Herb Dean,0,0,14,5,0,0,0,0,win,Max Holloway,Featherweight,KO/TKO,1,00:01:39,False
Neil Magny,Erick Silva,2015-08-23,"Saskatoon, Saskatchewan, Canada",Yves Lavigne,0,0,68,29,4,3,0,0,win,Neil Magny,Welterweight,S-DEC,3,00:05:00,False
Patrick Cote,Joshua Burkman,2015-08-23,"Saskatoon, Saskatchewan, Canada",Jerin Valel,1,0,60,45,0,1,0,0,win,Patrick Cote,Welterweight,KO/TKO Punches,3,00:01:26,False
Francisco Trinaldo,Chad Laprise,2015-08-23,"Saskatoon, Saskatchewan, Canada",Herb Dean,1,0,17,8,0,0,0,0,win,Francisco Trinaldo,Lightweight,KO/TKO Punches,1,00:02:43,False
Olivier Aubin-Mercier,Tony Sims,2015-08-23,"Saskatoon, Saskatchewan, Canada",Jerin Valel,0,0,3,23,6,0,0,1,win,Olivier Aubin-Mercier,Lightweight,U-DEC,3,00:05:00,False
Valerie Letourneau,Maryna Moroz,2015-08-23,"Saskatoon, Saskatchewan, Canada",Yves Lavigne,1,0,69,55,1,0,0,0,win,Valerie Letourneau,Women's Strawweight,U-DEC,3,00:05:00,False
Frankie Perez,Sam Stout,2015-08-23,"Saskatoon, Saskatchewan, Canada",Herb Dean,1,0,12,2,0,0,0,0,win,Frankie Perez,Lightweight,KO/TKO Punches,1,00:00:54,False
Felipe Arantes,Yves Jabouin,2015-08-23,"Saskatoon, Saskatchewan, Canada",Yves Lavigne,0,0,4,5,0,2,1,0,win,Felipe Arantes,Bantamweight,SUB Armbar,1,00:04:21,False
Nikita Krylov,Marcos Rogerio de Lima,2015-08-23,"Saskatoon, Saskatchewan, Canada",Herb Dean,0,0,21,5,0,0,1,2,win,Nikita Krylov,Light Heavyweight,SUB Rear Naked Choke,1,00:02:29,False
Chris Kelades,Chris Beal,2015-08-23,"Saskatoon, Saskatchewan, Canada",Adam Cheadle,0,0,50,47,1,2,0,0,win,Chris Kelades,Flyweight,S-DEC,3,00:05:00,False
Shane Campbell,Elias Silverio,2015-08-23,"Saskatoon, Saskatchewan, Canada",Adam Cheadle,0,0,44,22,2,2,0,0,win,Shane Campbell,Lightweight,U-DEC,3,00:05:00,False
Misha Cirkunov,Daniel Jolly,2015-08-23,"Saskatoon, Saskatchewan, Canada",Jerin Valel,0,0,24,6,3,0,0,0,win,Misha Cirkunov,Light Heavyweight,KO/TKO Punches,1,00:04:45,False
Glover Teixeira,Ovince Saint Preux,2015-08-08,"Nashville, Tennessee, USA",John McCarthy,0,0,53,30,5,0,1,0,win,Glover Teixeira,Light Heavyweight,SUB Rear Naked Choke,3,00:03:10,False
Beneil Dariush,Michael Johnson,2015-08-08,"Nashville, Tennessee, USA",Herb Dean,0,0,75,84,0,0,0,0,win,Beneil Dariush,Lightweight,S-DEC,3,00:05:00,False
Derek Brunson,Sam Alvey,2015-08-08,"Nashville, Tennessee, USA",Mario Yamasaki,0,0,27,4,0,0,0,0,win,Derek Brunson,Middleweight,KO/TKO Punches,1,00:02:19,False
Jared Rosholt,Timothy Johnson,2015-08-08,"Nashville, Tennessee, USA",Herb Dean,0,0,19,26,2,3,1,0,win,Jared Rosholt,Heavyweight,U-DEC,3,00:05:00,False
Amanda Nunes,Sara McMann,2015-08-08,"Nashville, Tennessee, USA",John McCarthy,1,0,27,2,0,0,1,0,win,Amanda Nunes,Women's Bantamweight,SUB Rear Naked Choke,1,00:02:53,False
Ray Borg,Geane Herrera,2015-08-08,"Nashville, Tennessee, USA",Mario Yamasaki,0,0,26,7,3,0,2,0,win,Ray Borg,Flyweight,U-DEC,3,00:05:00,False
Uriah Hall,Oluwale Bamgbose,2015-08-08,"Nashville, Tennessee, USA",Herb Dean,0,0,11,7,1,0,0,0,win,Uriah Hall,Middleweight,KO/TKO Punches,1,00:02:32,False
Chris Camozzi,Tom Watson,2015-08-08,"Nashville, Tennessee, USA",John McCarthy,0,0,87,82,3,1,2,0,win,Chris Camozzi,Middleweight,U-DEC,3,00:05:00,False
Dustin Ortiz,Willie Gates,2015-08-08,"Nashville, Tennessee, USA",Mario Yamasaki,0,0,92,13,4,0,1,0,win,Dustin Ortiz,Flyweight,KO/TKO Punches,3,00:02:58,False
Frankie Saenz,Sirwan Kakai,2015-08-08,"Nashville, Tennessee, USA",Herb Dean,0,0,80,55,1,3,1,0,win,Frankie Saenz,Bantamweight,S-DEC,3,00:05:00,False
Jonathan Wilson,Chris Dempsey,2015-08-08,"Nashville, Tennessee, USA",John McCarthy,1,0,4,0,0,0,0,0,win,Jonathan Wilson,Light Heavyweight,KO/TKO Punch,1,00:00:50,False
Marlon Vera,Roman Salazar,2015-08-08,"Nashville, Tennessee, USA",Josh Ward,0,0,25,14,0,1,2,0,win,Marlon Vera,Bantamweight,SUB Triangle Armbar,2,00:02:15,False
Scott Holtzman,Anthony Christodoulou,2015-08-08,"Nashville, Tennessee, USA",David Ferguson,0,0,71,31,1,0,1,0,win,Scott Holtzman,Lightweight,SUB Rear Naked Choke,3,00:02:40,False
Ronda Rousey,Bethe Correia,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",John McCarthy,1,0,19,9,0,0,0,0,win,Ronda Rousey,Women's Bantamweight,KO/TKO Punch,1,00:00:34,True
Mauricio Rua,Rogerio Nogueira,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Mario Yamasaki,0,0,53,63,2,0,0,1,win,Mauricio Rua,Light Heavyweight,U-DEC,3,00:05:00,False
Glaico Franca Moreira,Fernando Bruno,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Herb Dean,0,0,23,20,4,2,1,0,win,Glaico Franca Moreira,Lightweight,SUB Rear Naked Choke,3,00:04:46,True
Reginaldo Vieira,Dileno Lopes,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Osiris Maia,0,0,59,46,0,3,2,3,win,Reginaldo Vieira,Bantamweight,U-DEC,3,00:05:00,True
Stefan Struve,Antonio Rodrigo Nogueira,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Herb Dean,0,0,93,59,0,1,0,0,win,Stefan Struve,Heavyweight,U-DEC,3,00:05:00,False
Antonio Silva,Soa Palelei,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",John McCarthy,1,0,16,19,0,1,0,0,win,Antonio Silva,Heavyweight,KO/TKO Punches,2,00:00:41,False
Claudia Gadelha,Jessica Aguilar,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Mario Yamasaki,0,0,111,70,4,0,0,0,win,Claudia Gadelha,Women's Strawweight,U-DEC,3,00:05:00,False
Demian Maia,Neil Magny,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Herb Dean,0,0,13,0,2,0,1,0,win,Demian Maia,Welterweight,SUB Rear Naked Choke,2,00:02:52,False
Patrick Cummins,Rafael Cavalcante,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Mario Yamasaki,0,0,49,23,8,0,0,0,win,Patrick Cummins,Light Heavyweight,KO/TKO Elbows,3,00:00:45,False
Warlley Alves,Nordine Taleb,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",John McCarthy,0,0,17,17,2,0,1,0,win,Warlley Alves,Welterweight,SUB Guillotine Choke,2,00:04:11,False
Iuri Alcantara,Leandro Issa,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Osiris Maia,0,0,53,26,0,1,0,0,win,Iuri Alcantara,Bantamweight,U-DEC,3,00:05:00,False
Vitor Miranda,Clint Hester,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Herb Dean,0,0,57,15,1,1,0,0,win,Vitor Miranda,Middleweight,KO/TKO Elbows,2,00:02:38,False
Guido Cannetti,Hugo Viana,2015-08-01,"Rio de Janeiro, Rio de Janeiro, Brazil",Osiris Maia,0,0,32,13,4,1,0,0,win,Guido Cannetti,Bantamweight,U-DEC,3,00:05:00,False
TJ Dillashaw,Renan Barao,2015-07-25,"Chicago, Illinois, USA",Herb Dean,0,0,117,62,0,0,0,0,win,TJ Dillashaw,Bantamweight,KO/TKO Punches,4,00:00:35,True
Miesha Tate,Jessica Eye,2015-07-25,"Chicago, Illinois, USA",Yves Lavigne,1,0,58,56,1,0,2,0,win,Miesha Tate,Women's Bantamweight,U-DEC,3,00:05:00,False
Edson Barboza,Paul Felder,2015-07-25,"Chicago, Illinois, USA",Robert Madrigal,0,0,64,47,0,0,0,0,win,Edson Barboza,Lightweight,U-DEC,3,00:05:00,False
Joe Lauzon,Takanori Gomi,2015-07-25,"Chicago, Illinois, USA",Herb Dean,0,0,15,7,1,0,0,0,win,Joe Lauzon,Lightweight,KO/TKO Punches,1,00:02:37,False
Tom Lawlor,Gian Villante,2015-07-25,"Chicago, Illinois, USA",Robert Madrigal,1,0,22,31,0,1,0,0,win,Tom Lawlor,Light Heavyweight,KO/TKO Punch,2,00:00:27,False
Jim Miller,Danny Castillo,2015-07-25,"Chicago, Illinois, USA",Herb Dean,0,0,45,35,2,0,0,0,win,Jim Miller,Lightweight,S-DEC,3,00:05:00,False
Ben Saunders,Kenny Robertson,2015-07-25,"Chicago, Illinois, USA",Otto Torriero,0,1,98,91,0,2,0,0,win,Ben Saunders,Welterweight,S-DEC,3,00:05:00,False
Bryan Caraway,Eddie Wineland,2015-07-25,"Chicago, Illinois, USA",Yves Lavigne,0,0,61,52,0,0,0,0,win,Bryan Caraway,Bantamweight,U-DEC,3,00:05:00,False
James Krause,Daron Cruickshank,2015-07-25,"Chicago, Illinois, USA",Robert Madrigal,0,0,10,6,1,0,1,0,win,James Krause,Lightweight,SUB Rear Naked Choke,1,00:01:27,False
Andrew Holbrook,Ramsey Nijem,2015-07-25,"Chicago, Illinois, USA",Yves Lavigne,0,0,20,29,0,6,2,0,win,Andrew Holbrook,Lightweight,S-DEC,3,00:05:00,False
Elizabeth Phillips,Jessamyn Duke,2015-07-25,"Chicago, Illinois, USA",Herb Dean,0,0,49,36,2,2,1,3,win,Elizabeth Phillips,Women's Bantamweight,U-DEC,3,00:05:00,False
Zak Cummings,Dominique Steele,2015-07-25,"Chicago, Illinois, USA",Otto Torriero,1,0,14,2,0,0,0,0,win,Zak Cummings,Middleweight,KO/TKO Punches,1,00:00:43,False
Michael Bisping,Thales Leites,2015-07-18,"Glasgow, Scotland, United Kingdom",Leon Roberts,0,0,115,79,0,1,0,0,win,Michael Bisping,Middleweight,S-DEC,5,00:05:00,False
Evan Dunham,Ross Pearson,2015-07-18,"Glasgow, Scotland, United Kingdom",Marc Goddard,0,0,26,16,5,0,1,0,win,Evan Dunham,Lightweight,U-DEC,3,00:05:00,False
Joe Duffy,Ivan Jorge,2015-07-18,"Glasgow, Scotland, United Kingdom",Neil Hall,0,0,8,7,0,0,1,0,win,Joe Duffy,Lightweight,SUB Triangle Choke,1,00:03:05,False
Joanne Wood,Cortney Casey,2015-07-18,"Glasgow, Scotland, United Kingdom",Grant Waterman,1,0,90,57,3,0,0,0,win,Joanne Wood,Women's Strawweight,U-DEC,3,00:05:00,False
Leon Edwards,Pawel Pawlak,2015-07-18,"Glasgow, Scotland, United Kingdom",Leon Roberts,1,0,36,24,0,0,0,0,win,Leon Edwards,Welterweight,U-DEC,3,00:05:00,False
Stevie Ray,Leonardo Mafra,2015-07-18,"Glasgow, Scotland, United Kingdom",Marc Goddard,1,0,19,23,0,0,0,0,win,Stevie Ray,Lightweight,KO/TKO Punches,1,00:02:30,False
Paddy Holohan,Vaughan Lee,2015-07-18,"Glasgow, Scotland, United Kingdom",Neil Hall,0,0,28,27,1,0,2,1,win,Paddy Holohan,Flyweight,U-DEC,3,00:05:00,False
Ilir Latifi,Hans Stringer,2015-07-18,"Glasgow, Scotland, United Kingdom",Grant Waterman,1,0,7,2,0,0,0,0,win,Ilir Latifi,Light Heavyweight,KO/TKO Punch,1,00:00:56,False
Mickael Lebout,Teemu Packalen,2015-07-18,"Glasgow, Scotland, United Kingdom",Leon Roberts,0,0,43,35,0,3,0,1,win,Mickael Lebout,Lightweight,U-DEC,3,00:05:00,False
Robert Whiteford,Paul Redmond,2015-07-18,"Glasgow, Scotland, United Kingdom",Marc Goddard,1,0,20,11,0,0,0,0,win,Robert Whiteford,Featherweight,KO/TKO Punch,1,00:03:04,False
Jimmie Rivera,Marcus Brimage,2015-07-18,"Glasgow, Scotland, United Kingdom",Neil Hall,1,0,15,9,0,0,0,0,win,Jimmie Rivera,Bantamweight,KO/TKO Punches,1,00:01:29,False
Daniel Omielanczuk,Chris de la Rocha,2015-07-18,"Glasgow, Scotland, United Kingdom",Grant Waterman,1,0,15,1,0,0,0,0,win,Daniel Omielanczuk,Heavyweight,KO/TKO Punch,1,00:00:48,False
Frank Mir,Todd Duffee,2015-07-15,"San Diego, California, USA",John McCarthy,1,0,16,9,0,0,0,0,win,Frank Mir,Heavyweight,KO/TKO Punch,1,00:01:13,False
Tony Ferguson,Josh Thomson,2015-07-15,"San Diego, California, USA",Herb Dean,1,0,83,33,0,1,2,0,win,Tony Ferguson,Lightweight,U-DEC,3,00:05:00,False
Holly Holm,Marion Reneau,2015-07-15,"San Diego, California, USA",Jason Herzog,0,0,65,26,1,0,0,0,win,Holly Holm,Women's Bantamweight,U-DEC,3,00:05:00,False
Manvel Gamburyan,Scott Jorgensen,2015-07-15,"San Diego, California, USA",Herb Dean,1,0,42,36,5,1,2,0,win,Manvel Gamburyan,Bantamweight,U-DEC,3,00:05:00,False
